track,box,filename,hz
INTELLIVUE/ECG_III,box11,82ae49zrf_241209_164209.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/PLETH_HR,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/NIBP_SYS,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/NIBP_DIA,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/NIBP_MEAN,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/NIBP_HR,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ECG_HR,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/RR,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_I,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_II,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_III,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_AVR,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_AVL,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_AVF,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ST_V,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box10,tvpir4b4i_251129_050642.vital,1.0
INTELLIVUE/ECG_II,box10,tvpir4b4i_251129_050642.vital,500.0
INTELLIVUE/PLETH,box10,tvpir4b4i_251129_050642.vital,125.0
INTELLIVUE/CO2,box10,tvpir4b4i_251129_050642.vital,62.5
INTELLIVUE/ECG_III,box10,tvpir4b4i_251129_050642.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250319_121902.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250319_121902.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250319_121902.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250319_121902.vital,62.5
INTELLIVUE/ECG_III,box11,82ae49zrf_250319_121902.vital,500.0
INTELLIVUE/ST_V,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250319_121902.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250319_050335.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250319_050335.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250319_050335.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250319_050335.vital,62.5
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250319_050335.vital,1.0
INTELLIVUE/ECG_III,box11,82ae49zrf_250421_124326.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250421_124326.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250421_124326.vital,125.0
INTELLIVUE/RESP,box11,82ae49zrf_250421_124326.vital,62.5
INTELLIVUE/ST_I,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ECG_I,box11,82ae49zrf_250421_124326.vital,500.0
INTELLIVUE/ST_II,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250421_124326.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/PLETH_HR,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/NIBP_SYS,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/NIBP_DIA,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/NIBP_MEAN,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/NIBP_HR,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ECG_HR,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/RR,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_I,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_II,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_III,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_AVR,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_AVL,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_AVF,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ST_V,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box10,tvpir4b4i_251205_092137.vital,1.0
INTELLIVUE/ECG_II,box10,tvpir4b4i_251205_092137.vital,500.0
INTELLIVUE/PLETH,box10,tvpir4b4i_251205_092137.vital,125.0
INTELLIVUE/ECG_III,box10,tvpir4b4i_251205_092137.vital,500.0
INTELLIVUE/ABP_MEAN,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ABP_SYS,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ABP_DIA,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/HR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/AWAY_CO2_ET,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/AWAY_CO2_INSP_MIN,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/FIO2,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/VENT_RR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/VENT_RR_SPONT,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/TV_EXP,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/TV_INSP,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/MV_EXP,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/MV_INSP,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PIP_CMH2O,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PPLAT_CMH2O,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/PEEP_CMH2O,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250622_030629.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250622_030629.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250622_030629.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250622_030629.vital,62.5
INTELLIVUE/ABP_HR,box11,82ae49zrf_250622_030629.vital,1.0
INTELLIVUE/ECG_III,box11,82ae49zrf_250622_030629.vital,500.0
INTELLIVUE/ABP,box11,82ae49zrf_250622_030629.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250318_223531.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250318_223531.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250318_223531.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250318_223531.vital,62.5
INTELLIVUE/ECG_III,box11,82ae49zrf_250318_223531.vital,500.0
INTELLIVUE/ST_V,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250318_223531.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250406_200350.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250406_200350.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250406_200350.vital,125.0
INTELLIVUE/ICP,box11,82ae49zrf_250406_200350.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250406_200350.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250406_200350.vital,62.5
INTELLIVUE/ECG_III,box11,82ae49zrf_250406_200350.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250319_075518.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250319_075518.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250319_075518.vital,125.0
INTELLIVUE/CO2,box11,82ae49zrf_250319_075518.vital,62.5
INTELLIVUE/RESP,box11,82ae49zrf_250319_075518.vital,62.5
INTELLIVUE/ECG_II,box11,82ae49zrf_250421_100753.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250421_100753.vital,125.0
INTELLIVUE/RESP,box11,82ae49zrf_250421_100753.vital,62.5
INTELLIVUE/ECG_I,box11,82ae49zrf_250421_100753.vital,500.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/NIBP_SYS,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/NIBP_DIA,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/NIBP_MEAN,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/NIBP_HR,box11,82ae49zrf_250421_100753.vital,1.0
INTELLIVUE/PRESS_CEREB_PERF,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/PPV,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ABP_MEAN,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ABP_SYS,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ABP_DIA,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ABP_HR,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ICP_MEAN,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/PLETH_HR,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ECG_HR,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/RR,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ST_II,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ST_V,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box12,kuigebjtu_251126_091708.vital,1.0
INTELLIVUE/ECG_II,box12,kuigebjtu_251126_091708.vital,500.0
INTELLIVUE/PLETH,box12,kuigebjtu_251126_091708.vital,125.0
INTELLIVUE/ABP,box12,kuigebjtu_251126_091708.vital,125.0
INTELLIVUE/ICP,box12,kuigebjtu_251126_091708.vital,125.0
INTELLIVUE/PRESS_CEREB_PERF,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ABP_MEAN,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ABP_SYS,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ABP_DIA,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ABP_HR,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ICP_MEAN,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/PLETH_HR,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ECG_HR,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/RR,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_II,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_V,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ECG_II,box12,kuigebjtu_251125_093347.vital,500.0
INTELLIVUE/PLETH,box12,kuigebjtu_251125_093347.vital,125.0
INTELLIVUE/ABP,box12,kuigebjtu_251125_093347.vital,125.0
INTELLIVUE/ICP,box12,kuigebjtu_251125_093347.vital,125.0
INTELLIVUE/PPV,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_I,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_III,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_AVR,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_AVL,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_AVF,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ST_MCL,box12,kuigebjtu_251125_093347.vital,1.0
INTELLIVUE/ECG_III,box12,kuigebjtu_251125_093347.vital,500.0
INTELLIVUE/EEG,box12,bqmn4pefx_250404_121126.vital,125.0
INTELLIVUE/ECG_II,box12,bqmn4pefx_250404_121126.vital,500.0
INTELLIVUE/PLETH,box12,bqmn4pefx_250404_121126.vital,125.0
INTELLIVUE/ART,box12,bqmn4pefx_250404_121126.vital,125.0
INTELLIVUE/ICP,box12,bqmn4pefx_250404_121126.vital,125.0
INTELLIVUE/RESP,box12,bqmn4pefx_250404_121126.vital,62.5
INTELLIVUE/ECG_III,box12,bqmn4pefx_250404_121126.vital,500.0
INTELLIVUE/ART_MEAN,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ART_SYS,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ART_DIA,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/PLETH_HR,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ECG_HR,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/RR,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_I,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_II,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_III,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_AVR,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_AVL,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_AVF,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_V,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ST_MCL,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box12,bqmn4pefx_250404_121126.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250524_202815.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250524_202815.vital,125.0
INTELLIVUE/RESP,box11,82ae49zrf_250524_202815.vital,62.5
INTELLIVUE/ABP,box11,82ae49zrf_250524_202815.vital,125.0
INTELLIVUE/ABP_MEAN,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ABP_SYS,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ABP_DIA,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ABP_HR,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250524_202815.vital,1.0
INTELLIVUE/ECG_III,box11,82ae49zrf_250524_202815.vital,500.0
INTELLIVUE/ABP_MEAN,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ABP_SYS,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ABP_DIA,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ABP_HR,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/PLETH_SAT_O2,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/PLETH_HR,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ECG_HR,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/RR,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_I,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_II,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_III,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_AVR,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_AVL,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_AVF,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_V,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ST_MCL,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ECG_VPC_CNT,box11,82ae49zrf_250523_224644.vital,1.0
INTELLIVUE/ECG_II,box11,82ae49zrf_250523_224644.vital,500.0
INTELLIVUE/PLETH,box11,82ae49zrf_250523_224644.vital,125.0
INTELLIVUE/RESP,box11,82ae49zrf_250523_224644.vital,62.5
INTELLIVUE/ECG_III,box11,82ae49zrf_250523_224644.vital,500.0
INTELLIVUE/ABP,box11,82ae49zrf_250523_224644.vital,125.0
INTELLIVUE/PLETH_SAT_O2,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/PLETH_HR,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/PLETH_PERF_REL,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/ECG_HR,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/NIBP_SYS,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/NIBP_DIA,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/NIBP_MEAN,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/NIBP_HR,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/ECG_II,box12,bqmn4pefx_250502_205724.vital,500.0
INTELLIVUE/PLETH,box12,bqmn4pefx_250502_205724.vital,125.0
INTELLIVUE/RESP,box12,bqmn4pefx_250502_205724.vital,62.5
INTELLIVUE/ECG_VPC_CNT,box12,bqmn4pefx_250502_205724.vital,1.0
INTELLIVUE/RR,box12,bqmn4pefx_250502_205724.vital,1.0
