filename,box,pct_non_nan,std,flatline_pct
tvpir4b4i_250928_045858.vital,box10,51.84,14.299847602844238,0.0
tvpir4b4i_250527_113644.vital,box10,99.68,14.109640121459961,0.0
tvpir4b4i_250629_152002.vital,box10,99.93,13.69497013092041,0.0
tvpir4b4i_251230_055622.vital,box10,99.89,13.881048202514648,0.0
tvpir4b4i_250427_134504.vital,box10,92.46,1.805238127708435,0.0
tvpir4b4i_250527_041936.vital,box10,99.84,10.454353332519531,0.0
tvpir4b4i_251220_064137.vital,box10,95.23,0.35252419114112854,0.0
tvpir4b4i_250721_050804.vital,box10,95.73,1.3704851865768433,0.0
tvpir4b4i_250701_181804.vital,box10,41.26,0.5445619821548462,0.0
tvpir4b4i_251224_100844.vital,box10,97.58,0.6499291062355042,0.0
tvpir4b4i_251225_100255.vital,box10,93.14,0.8272351026535034,0.0
tvpir4b4i_250920_212428.vital,box10,39.09,1.3832350969314575,0.0
tvpir4b4i_250604_095532.vital,box10,68.48,17.330459594726562,0.0
tvpir4b4i_250420_105343.vital,box10,96.17,1.6813642978668213,0.0
tvpir4b4i_250606_102717.vital,box10,99.35,15.72280216217041,0.0
tvpir4b4i_250923_010820.vital,box10,80.32,2.8723843097686768,0.0
tvpir4b4i_250702_060705.vital,box10,89.71,1.0708937644958496,0.0
tvpir4b4i_251129_044923.vital,box10,66.06,3.0615851879119873,0.0
tvpir4b4i_250626_021711.vital,box10,77.31,0.5349598526954651,0.0
tvpir4b4i_251213_235159.vital,box10,99.66,9.344139099121094,0.0
tvpir4b4i_251127_040753.vital,box10,96.58,1.7179687023162842,0.0
tvpir4b4i_251203_130745.vital,box10,99.9,14.646228790283203,0.0
tvpir4b4i_250507_110354.vital,box10,97.37,3.014620542526245,0.0
tvpir4b4i_250921_225710.vital,box10,79.56,3.9862751960754395,0.0
tvpir4b4i_260212_002143.vital,box10,96.39,3.1217048168182373,0.0
tvpir4b4i_250527_110940.vital,box10,99.25,9.904288291931152,0.0
tvpir4b4i_250720_195307.vital,box10,99.9,10.548589706420898,0.0
tvpir4b4i_250605_090850.vital,box10,99.75,9.20441722869873,0.0
tvpir4b4i_250527_172630.vital,box10,92.81,1.4746547937393188,0.0
tvpir4b4i_250921_051239.vital,box10,94.67,1.1761114597320557,0.0
tvpir4b4i_250420_191340.vital,box10,91.02,1.2525023221969604,0.0
tvpir4b4i_251212_122340.vital,box10,99.6,12.807756423950195,0.0
tvpir4b4i_250527_104731.vital,box10,99.54,14.05957317352295,0.0
tvpir4b4i_250621_105541.vital,box10,95.15,1.1973190307617188,0.0
tvpir4b4i_251003_022101.vital,box10,99.7,15.018904685974121,0.0
tvpir4b4i_250529_093926.vital,box10,88.88,1.469557523727417,0.0
tvpir4b4i_251203_162559.vital,box10,90.92,0.5198502540588379,0.0
tvpir4b4i_250526_152329.vital,box10,99.03,10.518573760986328,0.0
tvpir4b4i_250426_185713.vital,box10,99.83,13.599520683288574,0.0
tvpir4b4i_250422_022824.vital,box10,45.42,1.0741009712219238,0.0
tvpir4b4i_250526_075103.vital,box10,95.37,1.1270443201065063,0.0
tvpir4b4i_250421_184831.vital,box10,99.61,9.207270622253418,0.0
hefaryq73_241030_174916.vital,box10,83.33,18.13640594482422,0.0
tvpir4b4i_250924_092954.vital,box10,82.9,1.6019331216812134,0.0
tvpir4b4i_250524_225540.vital,box10,99.12,10.481194496154785,0.0
tvpir4b4i_250925_191315.vital,box10,99.79,7.38291597366333,0.0
tvpir4b4i_250720_171817.vital,box10,99.88,8.427275657653809,0.0
tvpir4b4i_251126_112635.vital,box10,88.75,1.9280576705932617,0.0
